opportunity_id,created_at,owner_email,region,industry,customer_segment,product_line,sales_stage,estimated_value,days_in_pipeline,engagement_score,meetings_count,competitor_present,discount_pct,proposal_sent,notes,outcome,actual_revenue,close_reason
OPP-00305,2025-04-08T10:49:00,analyst20@example.com,Northeast,financial_services,SMB,security,discovery,125852.87,156,37,5,True,0.077,False,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01884,2026-01-15T22:01:00,analyst03@example.com,West,financial_services,SMB,analytics,discovery,13814.79,67,41,4,False,0.021,False,Engagement has slowed and the proposal has not received internal sponsorship. Primary contact: buyer196@example.com.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01534,2025-02-19T05:16:00,analyst52@example.com,Northeast,financial_services,Enterprise,automation,qualification,31994.66,91,17,6,True,0.217,True,Engagement has slowed and the proposal has not received internal sponsorship. Primary contact: buyer057@example.com.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01377,2025-08-09T13:37:00,analyst09@example.com,Midwest,technology,SMB,automation,negotiation,30075.49,83,77,4,True,0.068,True,The opportunity remains active but timing depends on the next planning cycle. Primary contact: buyer111@example.com.,won,28659.4,Successful technical evaluation with approved budget.
OPP-00576,2025-08-16T15:54:00,analyst06@example.com,South,healthcare,Enterprise,analytics,qualification,86901.34,111,17,0,False,0.152,False,Engagement has slowed and the proposal has not received internal sponsorship. Primary contact: buyer154@example.com.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01886,2025-10-29T05:06:00,analyst05@example.com,Midwest,financial_services,SMB,security,qualification,33100.29,61,75,8,False,0.205,False,Discovery is ongoing and the team requested additional product information.,won,33091.53,Successful technical evaluation with approved budget.
OPP-02578,2026-02-02T10:49:00,analyst13@example.com,Northeast,healthcare,Enterprise,analytics,negotiation,13255.36,32,96,6,False,0.059,True,Budget is approved and procurement has provided a target decision date. Primary contact: buyer046@example.com.,won,12359.92,Strong executive sponsorship and clear ROI case.
OPP-02629,2025-11-13T07:18:00,analyst07@example.com,Northeast,retail,Enterprise,data_platform,negotiation,31886.38,55,41,4,True,0.254,True,Engagement has slowed and the proposal has not received internal sponsorship.,won,29876.54,Good product fit and timely stakeholder engagement.
OPP-01430,2025-08-10T07:25:00,analyst05@example.com,West,manufacturing,Mid-Market,automation,discovery,61779.27,30,78,7,True,0.136,True,Stakeholders are interested but the business case is still being refined.,won,62907.22,Strong executive sponsorship and clear ROI case.
OPP-01445,2025-01-14T08:56:00,analyst20@example.com,Northeast,technology,Mid-Market,security,discovery,22697.98,106,50,8,False,0.038,False,Stakeholders are interested but the business case is still being refined. Primary contact: buyer179@example.com.,won,21679.96,Successful technical evaluation with approved budget.
OPP-00844,2025-04-20T07:57:00,analyst46@example.com,Northeast,financial_services,Mid-Market,data_platform,proposal,15667.46,139,27,3,False,0.125,True,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01711,2026-02-04T08:25:00,analyst01@example.com,Northeast,manufacturing,SMB,data_platform,negotiation,46819.18,126,69,6,False,0.057,True,Customer is still comparing alternatives and gathering internal feedback.,won,44140.79,Strong executive sponsorship and clear ROI case.
OPP-00270,2025-09-12T11:33:00,analyst42@example.com,South,financial_services,Mid-Market,security,discovery,23741.2,6,46,8,True,0.176,False,Discovery is ongoing and the team requested additional product information. Primary contact: buyer059@example.com.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00630,2025-07-19T19:51:00,analyst03@example.com,West,healthcare,Mid-Market,automation,negotiation,38563.72,70,52,5,True,0.12,True,Discovery is ongoing and the team requested additional product information.,won,37612.11,Good product fit and timely stakeholder engagement.
OPP-01034,2025-02-14T17:59:00,analyst08@example.com,West,healthcare,SMB,data_platform,discovery,16522.94,151,22,8,True,0.15,True,Budget is uncertain and the main decision maker has not joined recent meetings. Primary contact: buyer190@example.com.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00287,2025-05-07T14:33:00,analyst02@example.com,Midwest,manufacturing,Enterprise,analytics,proposal,51592.86,77,18,3,True,0.165,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02217,2025-02-20T06:41:00,analyst51@example.com,South,healthcare,Mid-Market,security,proposal,14733.69,48,85,8,False,0.163,True,Decision makers attended the latest meeting and asked for a final proposal.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00301,2025-10-08T01:44:00,analyst16@example.com,South,technology,SMB,security,qualification,21228.55,19,95,10,True,0.15,False,Discovery is ongoing and the team requested additional product information. Primary contact: buyer090@example.com.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01361,2025-01-15T21:34:00,analyst50@example.com,Northeast,technology,Enterprise,security,negotiation,13784.86,119,28,5,True,0.232,True,The customer delayed the project and has not confirmed a decision timeline. Primary contact: buyer095@example.com.,won,13448.1,Good product fit and timely stakeholder engagement.
OPP-01826,2025-11-22T10:30:00,analyst02@example.com,South,technology,SMB,analytics,qualification,41394.96,116,35,7,False,0.207,False,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00066,2025-03-19T10:05:00,analyst09@example.com,West,technology,Mid-Market,analytics,negotiation,35005.49,168,68,4,True,0.006,True,Engagement has slowed and the proposal has not received internal sponsorship.,won,32544.4,Successful technical evaluation with approved budget.
OPP-02226,2025-04-02T18:35:00,analyst03@example.com,Northeast,retail,Mid-Market,security,qualification,74767.07,101,30,7,True,0.246,False,The customer delayed the project and has not confirmed a decision timeline. Primary contact: buyer116@example.com.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00891,2025-12-15T05:24:00,analyst36@example.com,West,healthcare,Enterprise,security,proposal,154858.79,88,58,9,True,0.088,True,Discovery is ongoing and the team requested additional product information. Primary contact: buyer047@example.com.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01781,2025-08-19T13:09:00,analyst14@example.com,Midwest,technology,SMB,automation,qualification,21137.44,63,59,8,True,0.058,False,Customer is still comparing alternatives and gathering internal feedback.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01745,2025-03-30T05:29:00,analyst35@example.com,Northeast,healthcare,SMB,data_platform,discovery,19890.43,26,42,8,False,0.194,False,A strong competitor is already deployed and switching costs are a concern.,won,18311.71,Strong executive sponsorship and clear ROI case.
OPP-01230,2026-01-08T08:34:00,analyst33@example.com,Midwest,retail,Enterprise,analytics,discovery,15089.9,108,62,5,False,0.019,False,Discovery is ongoing and the team requested additional product information.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00231,2026-01-12T19:21:00,analyst03@example.com,West,healthcare,Mid-Market,automation,negotiation,94106.15,74,45,8,True,0.107,True,Customer is still comparing alternatives and gathering internal feedback. Primary contact: buyer020@example.com.,won,87969.67,Successful technical evaluation with approved budget.
OPP-00504,2025-08-20T12:12:00,analyst48@example.com,Northeast,healthcare,Mid-Market,data_platform,discovery,37239.69,111,45,0,False,0.116,True,The opportunity remains active but timing depends on the next planning cycle.,won,37619.68,Good product fit and timely stakeholder engagement.
OPP-01814,2025-11-11T18:07:00,analyst47@example.com,Midwest,technology,SMB,automation,proposal,34577.99,64,97,8,True,0.192,True,Stakeholders are interested but the business case is still being refined.,won,32972.95,Strong executive sponsorship and clear ROI case.
OPP-01362,2025-08-25T09:53:00,analyst51@example.com,Northeast,retail,Mid-Market,data_platform,discovery,122489.03,57,51,3,False,0.103,False,The opportunity remains active but timing depends on the next planning cycle. Primary contact: buyer096@example.com.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01457,2025-08-16T08:28:00,analyst32@example.com,Northeast,healthcare,SMB,analytics,proposal,15863.59,65,66,5,True,0.202,True,Customer is still comparing alternatives and gathering internal feedback.,won,15303.98,Successful technical evaluation with approved budget.
OPP-01238,2025-07-18T11:26:00,analyst41@example.com,West,retail,Mid-Market,security,qualification,30574.08,61,91,1,True,0.268,True,Customer is still comparing alternatives and gathering internal feedback. Primary contact: buyer183@example.com.,won,28958.51,Good product fit and timely stakeholder engagement.
OPP-01005,2025-03-18T14:43:00,analyst36@example.com,South,manufacturing,Mid-Market,security,proposal,50379.41,128,67,1,False,0.178,True,Stakeholders are interested but the business case is still being refined. Primary contact: buyer161@example.com.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00837,2025-08-22T10:26:00,analyst39@example.com,West,technology,Enterprise,analytics,proposal,40740.35,161,83,7,True,0.042,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01980,2026-01-09T08:55:00,analyst42@example.com,Northeast,manufacturing,SMB,automation,qualification,40674.52,115,62,6,False,0.099,False,Stakeholders are interested but the business case is still being refined.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00375,2025-05-30T21:23:00,analyst33@example.com,South,manufacturing,Mid-Market,analytics,proposal,70356.98,122,29,1,False,0.171,True,Budget is uncertain and the main decision maker has not joined recent meetings. Primary contact: buyer164@example.com.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01261,2025-03-08T08:09:00,analyst07@example.com,Midwest,healthcare,SMB,automation,negotiation,17817.19,40,82,6,True,0.078,True,Discovery is ongoing and the team requested additional product information.,won,17601.53,Good product fit and timely stakeholder engagement.
OPP-02116,2025-06-30T09:29:00,analyst07@example.com,Northeast,manufacturing,SMB,security,proposal,171653.34,161,30,1,False,0.049,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01801,2025-07-23T07:19:00,analyst34@example.com,Northeast,technology,SMB,security,discovery,13585.84,28,79,7,False,0.183,False,Customer is still comparing alternatives and gathering internal feedback. Primary contact: buyer113@example.com.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01818,2025-08-12T12:48:00,analyst51@example.com,Midwest,manufacturing,SMB,data_platform,qualification,14701.61,16,30,9,False,0.163,True,Engagement has slowed and the proposal has not received internal sponsorship. Primary contact: buyer130@example.com.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02448,2025-09-17T16:42:00,analyst54@example.com,West,retail,SMB,security,proposal,12024.8,134,18,0,True,0.255,True,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00752,2025-08-30T16:33:00,analyst11@example.com,Northeast,financial_services,Enterprise,analytics,discovery,10370.88,103,98,6,True,0.082,False,Budget is uncertain and the main decision maker has not joined recent meetings.,won,9618.51,Successful technical evaluation with approved budget.
OPP-00100,2025-12-15T00:01:00,analyst43@example.com,South,financial_services,SMB,automation,proposal,11316.62,125,27,10,False,0.001,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01737,2025-12-12T10:45:00,analyst27@example.com,South,financial_services,Mid-Market,security,discovery,30211.21,107,88,4,True,0.258,False,Budget is uncertain and the main decision maker has not joined recent meetings. Primary contact: buyer049@example.com.,won,30646.0,Strong executive sponsorship and clear ROI case.
OPP-00867,2025-01-24T21:56:00,analyst12@example.com,Northeast,retail,SMB,automation,negotiation,55813.35,32,58,5,True,0.242,True,Discovery is ongoing and the team requested additional product information.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00911,2025-11-22T20:15:00,analyst56@example.com,Northeast,healthcare,SMB,analytics,discovery,25513.08,8,97,6,False,0.084,True,Technical evaluation is progressing well and the customer requested implementation details.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02291,2025-01-19T14:47:00,analyst11@example.com,Midwest,technology,Enterprise,security,qualification,56655.12,53,89,0,False,0.067,True,Technical evaluation is progressing well and the customer requested implementation details.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00530,2025-01-05T00:57:00,analyst17@example.com,South,retail,Mid-Market,data_platform,proposal,37547.87,78,23,4,True,0.011,True,Budget is uncertain and the main decision maker has not joined recent meetings. Primary contact: buyer108@example.com.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00637,2025-06-08T12:28:00,analyst10@example.com,Midwest,manufacturing,SMB,automation,qualification,62199.81,37,84,5,False,0.092,False,Stakeholders are interested but the business case is still being refined.,won,63629.99,Strong executive sponsorship and clear ROI case.
OPP-00186,2026-01-08T20:35:00,analyst15@example.com,Northeast,technology,SMB,security,qualification,10446.63,57,95,0,True,0.185,False,Discovery is ongoing and the team requested additional product information.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02887,2026-02-02T10:16:00,analyst37@example.com,West,financial_services,Enterprise,analytics,proposal,25598.15,114,73,8,True,0.055,True,Engagement has slowed and the proposal has not received internal sponsorship.,won,25674.99,Good product fit and timely stakeholder engagement.
OPP-02156,2025-11-29T15:07:00,analyst47@example.com,Northeast,healthcare,Mid-Market,automation,discovery,30409.2,87,79,0,True,0.217,False,Discovery is ongoing and the team requested additional product information.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00932,2025-12-16T02:49:00,analyst20@example.com,Northeast,retail,Enterprise,analytics,proposal,22816.21,145,22,1,False,0.201,True,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01393,2025-12-12T15:48:00,analyst25@example.com,Midwest,financial_services,Mid-Market,data_platform,discovery,43658.16,71,73,9,False,0.268,True,Executive sponsor is engaged and the buying team confirmed a clear business need.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02663,2025-02-04T23:29:00,analyst41@example.com,South,retail,Mid-Market,automation,proposal,98626.33,103,50,4,True,0.066,True,The customer delayed the project and has not confirmed a decision timeline.,won,98049.18,Strong executive sponsorship and clear ROI case.
OPP-01408,2025-03-31T22:47:00,analyst40@example.com,South,financial_services,Mid-Market,data_platform,proposal,5000.0,66,53,1,True,0.101,True,Customer is still comparing alternatives and gathering internal feedback.,won,4626.26,Good product fit and timely stakeholder engagement.
OPP-02407,2025-05-28T14:40:00,analyst13@example.com,West,retail,SMB,security,qualification,58712.58,25,78,10,True,0.024,False,Discovery is ongoing and the team requested additional product information.,won,57314.21,Good product fit and timely stakeholder engagement.
OPP-02015,2025-09-17T03:06:00,analyst20@example.com,South,manufacturing,Enterprise,security,qualification,19517.26,167,15,4,True,0.21,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00608,2025-07-18T21:25:00,analyst38@example.com,Midwest,manufacturing,Mid-Market,automation,proposal,7943.91,60,70,4,False,0.218,True,Customer is still comparing alternatives and gathering internal feedback.,won,7901.04,Strong executive sponsorship and clear ROI case.
OPP-02752,2025-11-26T11:40:00,analyst16@example.com,Midwest,technology,Enterprise,data_platform,qualification,23286.5,88,52,1,False,0.187,True,Customer is still comparing alternatives and gathering internal feedback. Primary contact: buyer009@example.com.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00152,2025-11-03T00:48:00,analyst38@example.com,South,manufacturing,Mid-Market,automation,qualification,32436.5,7,57,0,False,0.105,False,Discovery is ongoing and the team requested additional product information.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02017,2025-06-27T09:29:00,analyst22@example.com,Midwest,manufacturing,Mid-Market,data_platform,discovery,40486.14,172,61,7,True,0.032,False,Engagement has slowed and the proposal has not received internal sponsorship. Primary contact: buyer118@example.com.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02148,2025-09-25T13:13:00,analyst39@example.com,West,manufacturing,Mid-Market,data_platform,discovery,30659.35,56,20,9,False,0.189,True,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00732,2025-10-24T08:39:00,analyst48@example.com,South,healthcare,SMB,security,qualification,19809.22,54,100,5,True,0.17,False,Discovery is ongoing and the team requested additional product information.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02541,2025-04-28T17:05:00,analyst33@example.com,South,healthcare,Mid-Market,automation,qualification,63234.42,42,20,7,True,0.019,False,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01612,2025-12-29T10:48:00,analyst16@example.com,West,retail,Mid-Market,automation,qualification,27956.34,71,31,2,False,0.099,False,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02970,2025-08-09T14:11:00,analyst06@example.com,Northeast,financial_services,Mid-Market,security,qualification,23779.91,144,17,7,True,0.113,True,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00024,2026-01-13T11:58:00,analyst24@example.com,Northeast,retail,SMB,automation,proposal,22424.81,42,98,0,False,0.241,True,Decision makers attended the latest meeting and asked for a final proposal. Primary contact: buyer024@example.com.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01675,2025-05-31T07:40:00,analyst22@example.com,West,financial_services,Mid-Market,analytics,negotiation,5000.0,70,18,5,True,0.225,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00159,2026-01-21T20:29:00,analyst45@example.com,Northeast,retail,Mid-Market,data_platform,discovery,47345.17,149,79,5,True,0.05,False,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00862,2025-06-06T05:28:00,analyst07@example.com,Northeast,technology,Mid-Market,analytics,qualification,24162.11,51,20,1,False,0.009,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00903,2026-01-23T12:46:00,analyst48@example.com,South,healthcare,SMB,analytics,discovery,43391.16,126,79,4,False,0.019,False,The opportunity remains active but timing depends on the next planning cycle.,won,40175.16,Successful technical evaluation with approved budget.
OPP-01443,2025-11-08T08:17:00,analyst18@example.com,South,manufacturing,Enterprise,security,qualification,71010.16,24,47,2,False,0.159,False,Stakeholders are interested but the business case is still being refined.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02259,2026-02-04T22:37:00,analyst36@example.com,West,retail,Enterprise,analytics,proposal,119453.71,168,23,3,True,0.159,True,The customer delayed the project and has not confirmed a decision timeline. Primary contact: buyer149@example.com.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00445,2025-08-19T09:12:00,analyst46@example.com,Midwest,financial_services,Enterprise,security,proposal,37408.7,113,55,5,False,0.261,True,Customer is still comparing alternatives and gathering internal feedback.,won,37923.44,Good product fit and timely stakeholder engagement.
OPP-02944,2025-07-25T06:45:00,analyst37@example.com,West,healthcare,Mid-Market,security,qualification,35010.75,38,95,9,True,0.115,False,The opportunity remains active but timing depends on the next planning cycle.,won,35112.48,Strong executive sponsorship and clear ROI case.
OPP-00755,2025-05-01T22:08:00,analyst14@example.com,West,healthcare,SMB,analytics,qualification,25045.21,43,69,8,False,0.277,True,Stakeholders are interested but the business case is still being refined.,won,24331.77,Strong executive sponsorship and clear ROI case.
OPP-00924,2025-05-23T11:55:00,analyst12@example.com,Midwest,financial_services,SMB,analytics,discovery,15522.16,14,69,7,True,0.153,False,The opportunity remains active but timing depends on the next planning cycle.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02977,2025-04-26T14:39:00,analyst13@example.com,South,manufacturing,SMB,automation,qualification,49676.6,153,58,10,False,0.163,False,Customer is still comparing alternatives and gathering internal feedback.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02108,2025-04-09T11:15:00,analyst56@example.com,West,retail,SMB,data_platform,negotiation,54458.98,128,29,4,True,0.225,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00312,2025-01-30T12:04:00,analyst27@example.com,South,manufacturing,Mid-Market,security,discovery,80579.71,68,46,5,True,0.062,False,Customer is still comparing alternatives and gathering internal feedback.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00549,2025-06-28T04:28:00,analyst36@example.com,Midwest,financial_services,SMB,analytics,qualification,18547.24,142,87,0,False,0.004,False,Discovery is ongoing and the team requested additional product information.,won,17776.85,Successful technical evaluation with approved budget.
OPP-01961,2026-03-06T00:06:00,analyst23@example.com,Northeast,financial_services,SMB,analytics,qualification,32963.31,110,82,2,True,0.157,False,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01469,2025-11-03T03:35:00,analyst44@example.com,West,healthcare,Enterprise,automation,discovery,27456.44,129,35,0,False,0.275,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00307,2025-09-21T20:41:00,analyst22@example.com,Midwest,manufacturing,Mid-Market,automation,negotiation,32465.42,51,78,9,False,0.176,True,Technical evaluation is progressing well and the customer requested implementation details. Primary contact: buyer096@example.com.,won,33356.5,Good product fit and timely stakeholder engagement.
OPP-00288,2025-10-31T03:36:00,analyst03@example.com,West,financial_services,SMB,security,negotiation,21207.35,78,100,2,True,0.02,True,Stakeholders are interested but the business case is still being refined.,won,19708.27,Strong executive sponsorship and clear ROI case.
OPP-00695,2025-08-05T09:32:00,analyst11@example.com,West,financial_services,Mid-Market,analytics,qualification,18508.58,143,88,3,False,0.197,True,Technical evaluation is progressing well and the customer requested implementation details.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00309,2025-05-26T22:28:00,analyst24@example.com,South,financial_services,Mid-Market,security,discovery,14415.89,118,90,9,True,0.056,False,Budget is uncertain and the main decision maker has not joined recent meetings. Primary contact: buyer098@example.com.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02326,2025-02-21T16:26:00,analyst46@example.com,Northeast,manufacturing,Mid-Market,analytics,qualification,72718.04,44,84,6,False,0.206,False,Discovery is ongoing and the team requested additional product information. Primary contact: buyer005@example.com.,won,66981.23,Strong executive sponsorship and clear ROI case.
OPP-00750,2025-05-26T00:35:00,analyst09@example.com,South,manufacturing,Enterprise,automation,proposal,11736.81,99,53,1,False,0.115,True,The opportunity remains active but timing depends on the next planning cycle. Primary contact: buyer117@example.com.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01447,2025-02-02T13:55:00,analyst22@example.com,South,financial_services,Mid-Market,automation,discovery,16805.58,157,34,3,True,0.136,True,Engagement has slowed and the proposal has not received internal sponsorship. Primary contact: buyer181@example.com.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01477,2025-01-10T01:13:00,analyst52@example.com,West,technology,SMB,automation,qualification,18815.93,124,72,1,True,0.022,False,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00909,2025-05-23T07:39:00,analyst54@example.com,Northeast,healthcare,SMB,security,proposal,13886.14,86,98,3,False,0.024,True,Decision makers attended the latest meeting and asked for a final proposal.,won,13755.15,Good product fit and timely stakeholder engagement.
OPP-02329,2026-01-11T16:18:00,analyst49@example.com,South,manufacturing,Mid-Market,security,proposal,18776.27,160,26,0,False,0.216,True,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02759,2025-04-29T13:40:00,analyst23@example.com,Midwest,manufacturing,Mid-Market,automation,discovery,57745.74,126,59,0,False,0.137,True,Customer is still comparing alternatives and gathering internal feedback. Primary contact: buyer016@example.com.,won,58088.58,Good product fit and timely stakeholder engagement.
OPP-02212,2025-08-31T15:35:00,analyst46@example.com,West,retail,Enterprise,security,negotiation,33772.31,112,42,7,True,0.276,True,Engagement has slowed and the proposal has not received internal sponsorship. Primary contact: buyer102@example.com.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02500,2025-12-18T00:16:00,analyst49@example.com,Northeast,technology,SMB,data_platform,qualification,41152.15,117,47,10,False,0.125,False,The opportunity remains active but timing depends on the next planning cycle.,won,38432.83,Successful technical evaluation with approved budget.
OPP-00971,2025-05-18T12:06:00,analyst02@example.com,Northeast,retail,Enterprise,security,proposal,24949.6,168,41,10,False,0.252,True,Budget is uncertain and the main decision maker has not joined recent meetings.,won,23856.05,Successful technical evaluation with approved budget.
OPP-00014,2025-04-07T18:50:00,analyst14@example.com,Midwest,financial_services,Mid-Market,data_platform,qualification,19318.38,81,73,5,False,0.262,True,Executive sponsor is engaged and the buying team confirmed a clear business need. Primary contact: buyer014@example.com.,won,18847.93,Strong executive sponsorship and clear ROI case.
OPP-00874,2025-07-16T14:50:00,analyst19@example.com,Northeast,technology,Mid-Market,analytics,discovery,27382.39,69,19,0,False,0.074,True,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00809,2026-01-17T19:17:00,analyst11@example.com,Midwest,retail,SMB,security,proposal,49330.58,7,16,2,True,0.007,True,Engagement has slowed and the proposal has not received internal sponsorship. Primary contact: buyer176@example.com.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02584,2025-07-24T01:15:00,analyst19@example.com,South,financial_services,Enterprise,data_platform,discovery,36391.08,36,17,0,True,0.178,False,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00515,2025-01-29T19:40:00,analyst02@example.com,Northeast,healthcare,SMB,analytics,discovery,38098.74,65,88,0,True,0.18,False,Stakeholders are interested but the business case is still being refined. Primary contact: buyer093@example.com.,won,38898.2,Good product fit and timely stakeholder engagement.
OPP-02419,2025-11-13T22:24:00,analyst25@example.com,Midwest,retail,Enterprise,analytics,negotiation,21588.23,52,38,1,False,0.231,True,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00410,2025-11-06T19:48:00,analyst11@example.com,Midwest,healthcare,Mid-Market,security,proposal,28041.82,107,96,9,False,0.058,True,Decision makers attended the latest meeting and asked for a final proposal.,won,26472.75,Successful technical evaluation with approved budget.
OPP-01375,2025-02-19T16:52:00,analyst07@example.com,Midwest,retail,Mid-Market,security,discovery,64934.51,103,85,2,False,0.004,False,The opportunity remains active but timing depends on the next planning cycle. Primary contact: buyer109@example.com.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02493,2025-07-16T18:31:00,analyst42@example.com,South,healthcare,Mid-Market,data_platform,proposal,8552.73,124,67,3,False,0.143,True,Discovery is ongoing and the team requested additional product information.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01318,2025-03-01T04:27:00,analyst07@example.com,West,retail,Enterprise,data_platform,qualification,12126.21,62,82,3,False,0.19,False,Customer is still comparing alternatives and gathering internal feedback.,won,12459.05,Successful technical evaluation with approved budget.
OPP-01236,2025-05-01T01:55:00,analyst39@example.com,Midwest,manufacturing,SMB,automation,negotiation,73568.23,55,90,4,False,0.124,True,Budget is approved and procurement has provided a target decision date.,won,72361.47,Good product fit and timely stakeholder engagement.
OPP-01353,2025-02-10T23:13:00,analyst42@example.com,Midwest,technology,Mid-Market,data_platform,qualification,28072.74,143,94,1,False,0.131,False,Customer is still comparing alternatives and gathering internal feedback.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02804,2026-02-10T08:31:00,analyst11@example.com,Northeast,financial_services,Mid-Market,data_platform,proposal,48305.97,64,33,2,True,0.039,True,A strong competitor is already deployed and switching costs are a concern.,won,46848.56,Strong executive sponsorship and clear ROI case.
OPP-00383,2026-01-04T15:14:00,analyst41@example.com,West,financial_services,Mid-Market,security,qualification,40357.51,148,81,6,False,0.164,False,Stakeholders are interested but the business case is still being refined.,lost,0.0,Budget or timing constraints prevented the purchase.
