opportunity_id,created_at,owner_email,region,industry,customer_segment,product_line,sales_stage,estimated_value,days_in_pipeline,engagement_score,meetings_count,competitor_present,discount_pct,proposal_sent,notes,outcome,actual_revenue,close_reason
OPP-01084,2025-08-23 01:02:00,[REDACTED_EMAIL],Midwest,technology,Enterprise,data_platform,negotiation,18728.72,44,77,8,False,0.164,True,Executive sponsor is engaged and the buying team confirmed a clear business need.,won,18367.24,Strong executive sponsorship and clear ROI case.
OPP-00208,2026-02-18 10:09:00,[REDACTED_EMAIL],Northeast,technology,SMB,security,discovery,61204.69,93,42,6,False,0.238,True,The customer delayed the project and has not confirmed a decision timeline. Primary contact: [REDACTED_EMAIL].,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00492,2025-08-17 18:37:00,[REDACTED_EMAIL],West,technology,Enterprise,security,qualification,100705.57,132,27,0,True,0.244,False,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01345,2026-02-04 11:46:00,[REDACTED_EMAIL],Midwest,manufacturing,SMB,analytics,discovery,32204.42,126,35,9,True,0.083,False,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02918,2025-01-08 06:33:00,[REDACTED_EMAIL],West,technology,SMB,security,proposal,57300.01,10,84,3,True,0.157,True,Customer is still comparing alternatives and gathering internal feedback.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00793,2025-07-14 03:08:00,[REDACTED_EMAIL],South,technology,Enterprise,automation,discovery,10989.03,141,37,10,False,0.118,True,Engagement has slowed and the proposal has not received internal sponsorship. Primary contact: [REDACTED_EMAIL].,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02035,2025-10-24 16:20:00,[REDACTED_EMAIL],South,manufacturing,SMB,data_platform,discovery,53647.52,88,80,1,False,0.147,True,Technical evaluation is progressing well and the customer requested implementation details.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01187,2026-01-05 04:54:00,[REDACTED_EMAIL],South,technology,Enterprise,security,qualification,24508.73,144,22,9,False,0.117,False,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01186,2025-05-21 17:23:00,[REDACTED_EMAIL],Midwest,manufacturing,Mid-Market,security,discovery,56926.64,142,49,6,True,0.19,False,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02216,2025-10-30 15:34:00,[REDACTED_EMAIL],South,manufacturing,Mid-Market,security,qualification,44452.65,100,78,1,False,0.069,False,The opportunity remains active but timing depends on the next planning cycle.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01352,2025-10-31 15:21:00,[REDACTED_EMAIL],South,technology,SMB,data_platform,qualification,53625.53,158,54,7,True,0.196,False,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02832,2026-02-19 12:51:00,[REDACTED_EMAIL],West,healthcare,Mid-Market,analytics,qualification,14015.7,19,75,7,False,0.122,False,Stakeholders are interested but the business case is still being refined.,won,14242.52,Strong executive sponsorship and clear ROI case.
OPP-00084,2025-05-16 19:25:00,[REDACTED_EMAIL],Northeast,financial_services,SMB,data_platform,discovery,13272.16,99,62,7,False,0.161,False,The opportunity remains active but timing depends on the next planning cycle. Primary contact: [REDACTED_EMAIL].,won,12248.22,Strong executive sponsorship and clear ROI case.
OPP-02375,2025-03-26 15:05:00,[REDACTED_EMAIL],Northeast,retail,SMB,data_platform,proposal,12061.19,60,26,5,False,0.144,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02280,2025-08-17 02:36:00,[REDACTED_EMAIL],Northeast,financial_services,SMB,automation,qualification,42750.83,180,93,8,True,0.008,True,The customer delayed the project and has not confirmed a decision timeline.,won,39473.32,Successful technical evaluation with approved budget.
OPP-00021,2025-10-25 17:11:00,[REDACTED_EMAIL],Midwest,technology,Mid-Market,analytics,discovery,91622.9,176,40,5,True,0.266,False,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02902,2025-09-03 05:43:00,[REDACTED_EMAIL],Northeast,technology,SMB,security,discovery,13847.82,160,94,7,True,0.242,False,The customer delayed the project and has not confirmed a decision timeline. Primary contact: [REDACTED_EMAIL].,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01715,2025-08-30 21:52:00,[REDACTED_EMAIL],West,healthcare,SMB,analytics,qualification,24615.06,16,37,3,True,0.024,False,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01954,2025-06-20 00:13:00,[REDACTED_EMAIL],West,financial_services,Mid-Market,security,negotiation,82587.76,22,92,4,True,0.222,True,The opportunity remains active but timing depends on the next planning cycle.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02699,2025-05-04 22:07:00,[REDACTED_EMAIL],Northeast,financial_services,Mid-Market,data_platform,negotiation,12483.14,45,79,7,False,0.199,True,Decision makers attended the latest meeting and asked for a final proposal.,won,12769.25,Good product fit and timely stakeholder engagement.
OPP-01953,2025-07-18 15:23:00,[REDACTED_EMAIL],Northeast,manufacturing,Mid-Market,data_platform,qualification,37140.22,124,45,4,False,0.008,True,The opportunity remains active but timing depends on the next planning cycle.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00974,2025-08-23 03:33:00,[REDACTED_EMAIL],Midwest,healthcare,Mid-Market,security,qualification,33652.22,74,87,6,False,0.27,False,The opportunity remains active but timing depends on the next planning cycle. Primary contact: [REDACTED_EMAIL].,won,32367.29,Good product fit and timely stakeholder engagement.
OPP-02795,2025-07-09 09:41:00,[REDACTED_EMAIL],South,manufacturing,SMB,data_platform,discovery,22870.59,80,48,3,True,0.252,False,Stakeholders are interested but the business case is still being refined.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00884,2025-11-20 14:31:00,[REDACTED_EMAIL],West,financial_services,SMB,analytics,negotiation,14504.98,103,84,3,False,0.262,True,Budget is approved and procurement has provided a target decision date.,won,13586.61,Successful technical evaluation with approved budget.
OPP-01099,2025-05-04 20:46:00,[REDACTED_EMAIL],Midwest,financial_services,Mid-Market,data_platform,proposal,36052.14,120,15,8,False,0.122,True,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00157,2025-05-07 04:01:00,[REDACTED_EMAIL],Midwest,technology,SMB,analytics,qualification,70919.25,28,57,1,True,0.129,True,Customer is still comparing alternatives and gathering internal feedback.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02282,2025-02-28 07:39:00,[REDACTED_EMAIL],Northeast,technology,Mid-Market,automation,negotiation,8287.21,87,18,4,False,0.112,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00887,2025-01-17 07:16:00,[REDACTED_EMAIL],Midwest,manufacturing,Mid-Market,automation,negotiation,15545.59,109,15,5,True,0.07,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02499,2025-06-03 16:38:00,[REDACTED_EMAIL],Midwest,technology,Mid-Market,automation,discovery,42521.94,15,49,1,False,0.018,True,Discovery is ongoing and the team requested additional product information.,won,42661.28,Strong executive sponsorship and clear ROI case.
OPP-02119,2025-04-26 08:12:00,[REDACTED_EMAIL],South,healthcare,Mid-Market,data_platform,qualification,5293.31,50,72,7,False,0.191,True,Technical evaluation is progressing well and the customer requested implementation details.,won,5075.09,Successful technical evaluation with approved budget.
OPP-02484,2025-11-22 06:36:00,[REDACTED_EMAIL],Northeast,financial_services,SMB,security,proposal,26139.65,177,95,1,False,0.107,True,Technical evaluation is progressing well and the customer requested implementation details.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01663,2025-12-25 20:48:00,[REDACTED_EMAIL],Midwest,manufacturing,Enterprise,automation,qualification,13855.08,55,28,3,False,0.115,False,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02540,2025-03-13 15:38:00,[REDACTED_EMAIL],Midwest,healthcare,Mid-Market,automation,discovery,19891.67,70,29,2,False,0.272,False,A strong competitor is already deployed and switching costs are a concern.,won,18761.07,Good product fit and timely stakeholder engagement.
OPP-01841,2025-05-04 16:39:00,[REDACTED_EMAIL],West,retail,SMB,data_platform,qualification,38966.01,17,63,8,True,0.141,False,Stakeholders are interested but the business case is still being refined.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02923,2025-01-05 19:34:00,[REDACTED_EMAIL],Northeast,healthcare,SMB,analytics,qualification,28732.19,5,95,7,True,0.234,False,Discovery is ongoing and the team requested additional product information.,won,28976.24,Strong executive sponsorship and clear ROI case.
OPP-02654,2025-03-05 11:14:00,[REDACTED_EMAIL],Midwest,manufacturing,Enterprise,analytics,discovery,23426.33,46,85,8,True,0.061,False,The opportunity remains active but timing depends on the next planning cycle.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00459,2025-03-10 12:21:00,[REDACTED_EMAIL],West,financial_services,SMB,data_platform,proposal,28387.29,114,81,3,True,0.24,True,Budget is uncertain and the main decision maker has not joined recent meetings.,won,28395.66,Strong executive sponsorship and clear ROI case.
OPP-01908,2026-01-04 07:18:00,[REDACTED_EMAIL],Northeast,healthcare,SMB,security,proposal,26728.04,106,57,2,True,0.239,True,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00079,2025-03-17 19:39:00,[REDACTED_EMAIL],West,financial_services,Mid-Market,analytics,discovery,36237.33,134,85,0,True,0.132,False,Budget is uncertain and the main decision maker has not joined recent meetings.,won,35957.63,Good product fit and timely stakeholder engagement.
OPP-02995,2025-12-22 21:04:00,[REDACTED_EMAIL],South,retail,Enterprise,data_platform,negotiation,14799.56,14,96,0,True,0.157,True,Stakeholders are interested but the business case is still being refined.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01057,2025-03-23 07:52:00,[REDACTED_EMAIL],Northeast,financial_services,SMB,security,proposal,21987.11,58,42,0,True,0.005,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00907,2025-03-27 12:15:00,[REDACTED_EMAIL],West,financial_services,Mid-Market,automation,proposal,28280.82,45,87,3,False,0.145,True,Technical evaluation is progressing well and the customer requested implementation details. Primary contact: [REDACTED_EMAIL].,won,26157.67,Strong executive sponsorship and clear ROI case.
OPP-01577,2025-03-06 19:21:00,[REDACTED_EMAIL],Midwest,technology,SMB,analytics,negotiation,60159.58,173,36,5,True,0.089,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02220,2025-12-11 09:57:00,[REDACTED_EMAIL],South,technology,Mid-Market,security,proposal,20099.54,101,80,4,True,0.155,True,Budget is uncertain and the main decision maker has not joined recent meetings. Primary contact: [REDACTED_EMAIL].,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02702,2025-06-27 18:01:00,[REDACTED_EMAIL],South,technology,Mid-Market,automation,discovery,30716.74,152,84,9,False,0.019,False,Stakeholders are interested but the business case is still being refined.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00381,2026-02-28 20:05:00,[REDACTED_EMAIL],South,healthcare,Mid-Market,analytics,proposal,49224.07,134,60,1,True,0.182,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00948,2025-10-08 22:18:00,[REDACTED_EMAIL],Midwest,healthcare,SMB,analytics,discovery,49588.57,53,43,9,True,0.002,False,Stakeholders are interested but the business case is still being refined. Primary contact: [REDACTED_EMAIL].,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01726,2025-05-24 06:40:00,[REDACTED_EMAIL],West,manufacturing,Enterprise,analytics,proposal,55634.82,5,90,10,True,0.078,True,Customer is still comparing alternatives and gathering internal feedback.,won,51483.84,Strong executive sponsorship and clear ROI case.
OPP-02589,2026-02-05 09:18:00,[REDACTED_EMAIL],Northeast,technology,Enterprise,data_platform,discovery,22211.8,128,42,9,True,0.079,False,A strong competitor is already deployed and switching costs are a concern. Primary contact: [REDACTED_EMAIL].,won,21940.87,Good product fit and timely stakeholder engagement.
OPP-00716,2025-02-16 05:11:00,[REDACTED_EMAIL],Midwest,healthcare,SMB,security,qualification,37933.51,106,63,0,True,0.121,False,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02031,2025-07-28 18:43:00,[REDACTED_EMAIL],Northeast,technology,Mid-Market,data_platform,proposal,29450.41,92,77,8,True,0.101,True,Discovery is ongoing and the team requested additional product information.,won,27147.56,Strong executive sponsorship and clear ROI case.
OPP-00687,2025-03-24 21:07:00,[REDACTED_EMAIL],West,healthcare,Mid-Market,data_platform,discovery,43570.03,43,35,6,True,0.255,False,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02571,2025-08-07 06:22:00,[REDACTED_EMAIL],Northeast,financial_services,Mid-Market,automation,qualification,10463.46,120,69,7,True,0.145,True,A strong competitor is already deployed and switching costs are a concern.,won,10686.64,Strong executive sponsorship and clear ROI case.
OPP-01294,2026-01-05 22:57:00,[REDACTED_EMAIL],Northeast,technology,SMB,automation,discovery,21598.34,58,100,4,False,0.255,False,Discovery is ongoing and the team requested additional product information. Primary contact: [REDACTED_EMAIL].,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00306,2025-04-15 12:38:00,[REDACTED_EMAIL],Northeast,manufacturing,SMB,automation,qualification,27840.57,50,26,10,False,0.079,False,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00210,2025-08-11 18:30:00,[REDACTED_EMAIL],South,manufacturing,Mid-Market,data_platform,negotiation,15844.91,61,97,6,True,0.101,True,The opportunity remains active but timing depends on the next planning cycle.,won,15353.55,Successful technical evaluation with approved budget.
OPP-01498,2025-12-26 21:36:00,[REDACTED_EMAIL],Midwest,retail,Enterprise,analytics,proposal,215509.82,148,66,7,True,0.189,True,Budget is uncertain and the main decision maker has not joined recent meetings.,won,210814.89,Successful technical evaluation with approved budget.
OPP-02227,2025-02-06 15:51:00,[REDACTED_EMAIL],Northeast,manufacturing,SMB,automation,qualification,81585.9,43,52,0,True,0.026,False,The opportunity remains active but timing depends on the next planning cycle. Primary contact: [REDACTED_EMAIL].,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02982,2026-02-02 23:12:00,[REDACTED_EMAIL],West,retail,Enterprise,security,qualification,26503.14,141,71,2,False,0.117,False,Discovery is ongoing and the team requested additional product information.,won,25452.71,Successful technical evaluation with approved budget.
OPP-02754,2025-09-07 23:48:00,[REDACTED_EMAIL],Midwest,retail,SMB,automation,qualification,18083.63,64,84,10,False,0.227,True,Decision makers attended the latest meeting and asked for a final proposal. Primary contact: [REDACTED_EMAIL].,won,17344.15,Good product fit and timely stakeholder engagement.
OPP-00886,2025-07-01 03:05:00,[REDACTED_EMAIL],Northeast,retail,SMB,data_platform,discovery,30702.08,22,69,0,False,0.018,False,Customer is still comparing alternatives and gathering internal feedback.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02016,2025-11-18 14:53:00,[REDACTED_EMAIL],West,retail,SMB,security,discovery,40055.48,86,89,1,False,0.026,False,Discovery is ongoing and the team requested additional product information.,won,37754.23,Successful technical evaluation with approved budget.
OPP-00918,2026-01-02 16:17:00,[REDACTED_EMAIL],West,technology,Mid-Market,analytics,negotiation,9061.22,92,67,4,False,0.129,True,Discovery is ongoing and the team requested additional product information.,won,9324.96,Successful technical evaluation with approved budget.
OPP-02827,2025-03-14 01:25:00,[REDACTED_EMAIL],West,financial_services,SMB,analytics,proposal,29928.8,113,31,3,False,0.048,True,Budget is uncertain and the main decision maker has not joined recent meetings. Primary contact: [REDACTED_EMAIL].,won,29059.97,Successful technical evaluation with approved budget.
OPP-02130,2026-02-04 16:01:00,[REDACTED_EMAIL],Northeast,technology,SMB,analytics,discovery,19844.33,24,87,7,False,0.242,False,Discovery is ongoing and the team requested additional product information.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00192,2025-10-04 01:10:00,[REDACTED_EMAIL],South,manufacturing,Enterprise,analytics,qualification,81226.29,125,78,2,True,0.138,True,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01761,2025-09-29 09:04:00,[REDACTED_EMAIL],Northeast,technology,SMB,automation,qualification,16570.33,115,57,9,False,0.189,True,Customer is still comparing alternatives and gathering internal feedback. Primary contact: [REDACTED_EMAIL].,won,15787.59,Successful technical evaluation with approved budget.
OPP-02954,2025-07-10 03:16:00,[REDACTED_EMAIL],Northeast,manufacturing,SMB,data_platform,qualification,10925.44,80,92,7,True,0.212,False,Customer is still comparing alternatives and gathering internal feedback. Primary contact: [REDACTED_EMAIL].,won,11171.52,Good product fit and timely stakeholder engagement.
OPP-01266,2025-03-28 10:54:00,[REDACTED_EMAIL],South,financial_services,Mid-Market,analytics,negotiation,39777.73,141,24,4,True,0.081,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00484,2025-02-13 17:11:00,[REDACTED_EMAIL],West,technology,Mid-Market,security,discovery,164412.83,61,26,3,True,0.057,False,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00916,2025-12-15 01:24:00,[REDACTED_EMAIL],West,healthcare,SMB,automation,proposal,69303.34,76,26,9,False,0.113,True,The customer delayed the project and has not confirmed a decision timeline. Primary contact: [REDACTED_EMAIL].,won,68357.17,Strong executive sponsorship and clear ROI case.
OPP-02845,2025-07-14 10:36:00,[REDACTED_EMAIL],Midwest,healthcare,Mid-Market,data_platform,discovery,38484.27,21,24,6,True,0.143,False,A strong competitor is already deployed and switching costs are a concern. Primary contact: [REDACTED_EMAIL].,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00278,2025-03-17 09:51:00,[REDACTED_EMAIL],Midwest,healthcare,SMB,analytics,negotiation,23851.12,138,29,0,True,0.012,True,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00989,2026-01-05 14:47:00,[REDACTED_EMAIL],Midwest,manufacturing,SMB,security,qualification,50255.09,91,79,1,True,0.089,True,Stakeholders are interested but the business case is still being refined.,won,50174.04,Successful technical evaluation with approved budget.
OPP-01624,2026-02-05 04:15:00,[REDACTED_EMAIL],Midwest,manufacturing,SMB,data_platform,discovery,27872.54,74,68,6,False,0.234,True,Discovery is ongoing and the team requested additional product information.,won,27297.02,Strong executive sponsorship and clear ROI case.
OPP-01910,2025-07-06 18:21:00,[REDACTED_EMAIL],South,financial_services,Mid-Market,security,qualification,31906.97,73,87,10,False,0.249,False,The opportunity remains active but timing depends on the next planning cycle.,won,30020.26,Successful technical evaluation with approved budget.
OPP-01641,2025-10-01 15:16:00,[REDACTED_EMAIL],South,manufacturing,SMB,security,proposal,79453.11,93,39,0,True,0.263,True,Engagement has slowed and the proposal has not received internal sponsorship. Primary contact: [REDACTED_EMAIL].,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00572,2025-08-24 16:11:00,[REDACTED_EMAIL],Northeast,financial_services,Mid-Market,data_platform,proposal,20866.59,37,76,7,False,0.192,True,Budget is approved and procurement has provided a target decision date.,won,19336.83,Successful technical evaluation with approved budget.
OPP-00994,2025-07-07 18:01:00,[REDACTED_EMAIL],Midwest,technology,SMB,analytics,proposal,11051.9,179,63,8,False,0.02,True,The opportunity remains active but timing depends on the next planning cycle. Primary contact: [REDACTED_EMAIL].,won,10712.62,Good product fit and timely stakeholder engagement.
OPP-01890,2025-02-09 10:07:00,[REDACTED_EMAIL],Midwest,healthcare,Enterprise,security,discovery,31236.65,70,99,2,True,0.246,False,Customer is still comparing alternatives and gathering internal feedback. Primary contact: [REDACTED_EMAIL].,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01412,2025-06-29 03:25:00,[REDACTED_EMAIL],South,financial_services,Mid-Market,data_platform,discovery,18076.6,69,66,9,False,0.124,False,Stakeholders are interested but the business case is still being refined.,won,18062.86,Successful technical evaluation with approved budget.
OPP-00586,2025-07-02 18:29:00,[REDACTED_EMAIL],West,retail,Mid-Market,security,discovery,51297.55,25,92,3,False,0.265,False,Stakeholders are interested but the business case is still being refined.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-01585,2026-01-17 02:36:00,[REDACTED_EMAIL],Northeast,healthcare,Mid-Market,data_platform,discovery,57952.62,106,65,10,False,0.241,True,Customer is still comparing alternatives and gathering internal feedback.,won,57658.83,Good product fit and timely stakeholder engagement.
OPP-03000,2026-02-11 21:18:00,[REDACTED_EMAIL],Midwest,healthcare,SMB,analytics,discovery,20475.22,167,76,5,False,0.006,False,Discovery is ongoing and the team requested additional product information.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-01350,2025-05-06 07:48:00,[REDACTED_EMAIL],Northeast,financial_services,SMB,security,qualification,25898.87,39,30,7,False,0.198,False,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02043,2025-07-25 23:33:00,[REDACTED_EMAIL],Midwest,financial_services,SMB,automation,proposal,46818.47,178,30,4,True,0.237,True,Budget is uncertain and the main decision maker has not joined recent meetings. Primary contact: [REDACTED_EMAIL].,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-00675,2025-03-26 06:38:00,[REDACTED_EMAIL],Midwest,financial_services,Enterprise,data_platform,discovery,11074.31,53,77,4,False,0.175,False,Discovery is ongoing and the team requested additional product information. Primary contact: [REDACTED_EMAIL].,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01707,2025-02-09 17:40:00,[REDACTED_EMAIL],West,manufacturing,SMB,data_platform,proposal,20208.26,88,72,10,True,0.229,True,Stakeholders are interested but the business case is still being refined.,won,20096.51,Good product fit and timely stakeholder engagement.
OPP-00856,2026-02-25 22:26:00,[REDACTED_EMAIL],Midwest,healthcare,SMB,security,proposal,23784.65,131,43,2,False,0.081,True,The opportunity remains active but timing depends on the next planning cycle.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00448,2025-02-09 17:52:00,[REDACTED_EMAIL],Midwest,retail,Mid-Market,data_platform,proposal,21438.26,77,51,3,False,0.153,True,The opportunity remains active but timing depends on the next planning cycle.,won,21765.07,Good product fit and timely stakeholder engagement.
OPP-01432,2026-02-27 18:45:00,[REDACTED_EMAIL],Northeast,technology,SMB,automation,discovery,52765.26,121,96,10,False,0.236,False,Discovery is ongoing and the team requested additional product information. Primary contact: [REDACTED_EMAIL].,won,49571.65,Strong executive sponsorship and clear ROI case.
OPP-02440,2025-06-25 17:04:00,[REDACTED_EMAIL],South,financial_services,Enterprise,analytics,qualification,20712.27,91,62,10,False,0.182,False,Discovery is ongoing and the team requested additional product information.,won,19281.85,Successful technical evaluation with approved budget.
OPP-02162,2025-11-08 13:57:00,[REDACTED_EMAIL],Midwest,technology,Enterprise,security,discovery,43520.01,8,29,5,True,0.082,False,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02264,2025-02-18 08:43:00,[REDACTED_EMAIL],West,technology,Enterprise,automation,proposal,19283.93,37,94,4,True,0.189,True,The opportunity remains active but timing depends on the next planning cycle. Primary contact: [REDACTED_EMAIL].,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-02828,2025-04-12 12:10:00,[REDACTED_EMAIL],Midwest,technology,Mid-Market,security,negotiation,52939.76,72,64,7,True,0.196,True,Customer is still comparing alternatives and gathering internal feedback.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02391,2025-05-05 16:36:00,[REDACTED_EMAIL],West,retail,Enterprise,security,discovery,23152.22,88,24,5,True,0.185,False,Engagement has slowed and the proposal has not received internal sponsorship. Primary contact: [REDACTED_EMAIL].,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01730,2025-08-31 21:12:00,[REDACTED_EMAIL],West,retail,SMB,analytics,proposal,48706.84,132,48,8,True,0.275,True,A strong competitor is already deployed and switching costs are a concern.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-02677,2025-01-06 03:17:00,[REDACTED_EMAIL],South,technology,SMB,data_platform,discovery,31502.17,56,85,1,True,0.095,True,Stakeholders are interested but the business case is still being refined.,won,31165.11,Strong executive sponsorship and clear ROI case.
OPP-01248,2025-02-01 12:34:00,[REDACTED_EMAIL],Midwest,financial_services,Enterprise,automation,discovery,46401.91,104,66,2,False,0.101,False,Customer is still comparing alternatives and gathering internal feedback.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00295,2025-03-13 21:30:00,[REDACTED_EMAIL],West,healthcare,SMB,security,qualification,71739.82,178,55,8,False,0.011,False,The opportunity remains active but timing depends on the next planning cycle.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-00589,2025-02-11 03:30:00,[REDACTED_EMAIL],West,manufacturing,Mid-Market,security,qualification,66275.76,144,28,0,True,0.172,False,Budget is uncertain and the main decision maker has not joined recent meetings.,lost,0.0,Budget or timing constraints prevented the purchase.
OPP-01282,2025-06-05 20:31:00,[REDACTED_EMAIL],West,healthcare,Mid-Market,analytics,discovery,54924.64,14,51,4,False,0.017,True,The opportunity remains active but timing depends on the next planning cycle.,won,52584.43,Good product fit and timely stakeholder engagement.
OPP-02821,2025-12-31 20:21:00,[REDACTED_EMAIL],Northeast,retail,SMB,automation,qualification,48065.56,103,59,4,False,0.159,False,Customer is still comparing alternatives and gathering internal feedback.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02616,2025-08-03 15:44:00,[REDACTED_EMAIL],South,financial_services,SMB,data_platform,proposal,64481.89,136,88,7,False,0.11,True,Decision makers attended the latest meeting and asked for a final proposal.,won,63618.46,Successful technical evaluation with approved budget.
OPP-02753,2026-01-23 16:16:00,[REDACTED_EMAIL],West,retail,SMB,analytics,proposal,18582.44,115,18,7,True,0.213,True,Engagement has slowed and the proposal has not received internal sponsorship.,lost,0.0,Competitor preference and switching costs reduced win likelihood.
OPP-02258,2025-04-05 22:45:00,[REDACTED_EMAIL],Northeast,financial_services,SMB,automation,proposal,10519.73,83,79,5,True,0.06,True,Stakeholders are interested but the business case is still being refined.,won,10750.46,Successful technical evaluation with approved budget.
OPP-01418,2026-01-17 05:39:00,[REDACTED_EMAIL],Midwest,retail,Enterprise,automation,discovery,47249.5,176,68,3,False,0.132,False,Customer is still comparing alternatives and gathering internal feedback. Primary contact: [REDACTED_EMAIL].,won,47960.05,Good product fit and timely stakeholder engagement.
OPP-00426,2025-08-25 12:30:00,[REDACTED_EMAIL],Midwest,manufacturing,SMB,analytics,negotiation,17867.23,132,28,8,False,0.258,True,The customer delayed the project and has not confirmed a decision timeline.,lost,0.0,Insufficient stakeholder engagement and unclear business case.
OPP-00535,2025-12-28 00:04:00,[REDACTED_EMAIL],West,manufacturing,Mid-Market,analytics,qualification,8837.45,79,87,7,False,0.242,True,Technical evaluation is progressing well and the customer requested implementation details.,won,8850.23,Good product fit and timely stakeholder engagement.
